Job Identifier,Organization Id,Job Location City,Job Location Region Code,Job First Upload Complete Datetime,Job Deliverable
185662425,138290,Manhattan,KS,12/22/2018 5:55:17 PM,complete
185662477,139339,Chandler,TX,12/22/2018 6:43:32 PM,roof
185662504,23198,Clearwater,KS,12/22/2018 7:09:22 PM,roof
185662511,150693,Austin,TX,12/22/2018 7:14:33 PM,roof_estimate
185662690,35280,San Antonio,TX,12/23/2018 10:33:34 PM,complete
185662739,35280,Austin,TX,12/26/2018 4:20:36 PM,complete
185662744,78052,Wewoka,OK,12/28/2018 9:17:32 PM,complete
185662773,78052,Fort Worth,TX,12/26/2018 3:13:58 PM,complete
185662863,96482,San Antonio,TX,12/23/2018 3:44:45 PM,roof
185662871,164113,Louisburg,KS,12/23/2018 4:09:07 PM,roof
185662883,121172,Plattsmouth,NE,12/23/2018 4:54:02 PM,complete
185662935,131624,San Antonio,TX,12/23/2018 7:05:27 PM,complete
185662946,168463,Carrollton,TX,12/23/2018 7:48:04 PM,complete
185662973,35280,San Antonio,TX,12/24/2018 3:43:18 PM,complete
185662975,78052,Euless,TX,12/23/2018 8:38:51 PM,complete
185662997,35280,Houston,TX,12/24/2018 4:53:27 PM,complete
185663020,8395,Johnson City,TX,12/24/2018 1:19:35 AM,complete
185663091,78052,Cedar Hill,TX,12/27/2018 6:54:30 PM,complete
185663225,35280,San Antonio,TX,12/26/2018 6:12:34 PM,complete
185663270,168667,College Station,TX,12/24/2018 5:47:09 PM,complete
185663320,35280,Rosharon,TX,12/24/2018 7:17:03 PM,complete
185663321,166462,El Paso,TX,12/24/2018 7:07:05 PM,complete
185663369,14640,Arlington,TX,12/24/2018 9:27:15 PM,complete
185663370,133668,Hillsboro,TX,12/24/2018 9:31:05 PM,complete
185663386,14640,Arlington,TX,12/24/2018 10:07:06 PM,complete
185663417,78052,Dallas,TX,12/26/2018 4:37:53 PM,complete
185663543,8395,Spring Hill,KS,12/25/2018 3:37:11 PM,complete
185663555,146531,Spring Branch,TX,12/25/2018 5:26:36 PM,roof_estimate
185663589,8395,Bluffton,TX,12/25/2018 8:08:27 PM,complete
185663613,141785,Cedar Hill,TX,12/25/2018 11:01:48 PM,complete
185663700,78052,Irving,TX,12/29/2018 6:37:52 PM,complete
185663817,131630,Omaha,NE,12/26/2018 3:05:03 PM,complete
185663919,155878,Houston,TX,12/26/2018 4:03:54 PM,roof
185663920,130163,Plano,TX,12/26/2018 4:04:00 PM,roof
185663945,155878,Chandler,TX,12/26/2018 4:19:52 PM,roof
185663969,155878,Watauga,TX,12/26/2018 4:36:14 PM,roof
185663972,155878,Watauga,TX,12/26/2018 4:37:29 PM,roof
185663997,157052,Bismarck,ND,12/26/2018 4:53:20 PM,complete
185664004,139510,Lincoln,NE,12/26/2018 5:13:21 PM,complete
185664010,155878,Denton,TX,12/26/2018 5:03:20 PM,roof
185664024,8451,Yutan,NE,12/26/2018 5:09:03 PM,complete
185664029,155878,Oklahoma City,OK,12/26/2018 5:10:42 PM,complete
185664052,144991,Katy,TX,12/26/2018 5:28:37 PM,complete
185664088,150693,Austin,TX,12/26/2018 5:49:16 PM,complete
185664121,155878,Frisco,TX,12/26/2018 6:09:11 PM,roof
185664179,155878,Eagle Pass,TX,12/26/2018 6:35:57 PM,roof
185664235,155878,Conroe,TX,12/26/2018 7:07:01 PM,roof
185664242,155878,Conroe,TX,12/26/2018 7:10:20 PM,roof
185664261,35280,Houston,TX,12/27/2018 3:49:51 PM,complete
185664276,35280,San Antonio,TX,12/26/2018 7:40:02 PM,complete
185664305,35280,Porter,TX,12/28/2018 5:06:35 PM,complete
185664396,155878,Eagle Pass,TX,12/26/2018 9:02:40 PM,roof
185664405,155878,Junction City,KS,12/26/2018 9:08:28 PM,roof
185664428,122726,Galena,KS,12/26/2018 9:29:10 PM,complete
185664431,122726,Galena,KS,12/26/2018 9:32:23 PM,complete
185664486,78052,Oklahoma City,OK,1/2/2019 8:12:45 PM,complete
185664501,78052,Denton,TX,12/27/2018 3:12:34 PM,complete
185664504,52588,Round Rock,TX,12/26/2018 10:35:50 PM,roof
185664513,35280,Conroe,TX,1/5/2019 6:39:22 PM,complete
185664523,162421,Archer City,TX,12/26/2018 11:01:16 PM,complete
185664528,35280,San Antonio,TX,12/26/2018 11:05:03 PM,complete
185664544,155878,Eagle Pass,TX,12/26/2018 11:37:43 PM,roof
185664679,35280,San Antonio,TX,12/29/2018 5:47:24 PM,complete
185664680,35280,San Antonio,TX,12/27/2018 6:13:21 PM,complete
185664682,78052,Tyler,TX,12/29/2018 2:59:37 PM,complete
185664735,155878,Eagle Pass,TX,12/27/2018 2:14:26 PM,roof
185664736,155878,McKinney,TX,12/27/2018 2:17:01 PM,roof
185664791,20533,Topeka,KS,12/27/2018 3:01:50 PM,complete
185664792,140688,Madison,KS,12/27/2018 3:01:50 PM,complete
185664798,155878,Lewisville,TX,12/27/2018 3:03:48 PM,roof
185664799,35280,Center Point,TX,12/28/2018 5:51:29 PM,complete
185664827,151512,Austin,TX,12/27/2018 3:19:18 PM,complete
185664851,151512,Austin,TX,12/27/2018 3:29:30 PM,complete
185664884,151782,Garland,TX,12/27/2018 3:47:21 PM,roof
185664918,132261,Plano,TX,12/27/2018 4:00:26 PM,roof
185664927,155878,Keller,TX,12/27/2018 4:03:15 PM,complete
185664937,35280,Houston,TX,12/27/2018 4:06:56 PM,complete
185664938,155206,Houston,TX,12/27/2018 4:07:51 PM,complete
185664960,155878,Georgetown,TX,12/27/2018 4:15:18 PM,roof
185664972,14640,Dallas,TX,12/27/2018 4:17:58 PM,complete
185664976,132261,Allen,TX,12/27/2018 4:19:41 PM,roof
185665012,140688,Oklahoma,OK,12/27/2018 4:35:53 PM,complete
185665034,35280,San Antonio,TX,12/28/2018 6:16:43 PM,complete
185665060,165243,College Station,TX,12/27/2018 4:51:51 PM,complete
185665069,35280,Sugar Land,TX,12/29/2018 3:46:36 PM,complete
185665082,165243,College Station,TX,12/27/2018 5:00:25 PM,complete
185665143,150693,Hutto,TX,12/27/2018 5:25:00 PM,roof_estimate
185665154,155878,Houston,TX,12/27/2018 5:30:15 PM,complete
185665215,34313,Overland Park,KS,12/27/2018 5:57:42 PM,complete
185665251,155878,Cypress,TX,12/27/2018 6:10:02 PM,roof
185665286,34313,Overland Park,KS,12/27/2018 6:20:41 PM,complete
185665296,35280,Houston,TX,12/27/2018 6:29:48 PM,complete
185665297,155878,Eagle Pass,TX,12/27/2018 6:22:05 PM,roof
185665302,165243,Graham,TX,12/27/2018 6:23:28 PM,complete
185665314,150693,Cedar Park,TX,12/27/2018 6:26:31 PM,roof_estimate
185665328,78052,IRVING,TX,12/29/2018 3:40:58 PM,complete
185665331,35280,San Antonio,TX,12/27/2018 11:47:09 PM,complete
185665339,34313,Overland Park,KS,12/27/2018 6:38:34 PM,complete
185665342,35280,Texas City,TX,12/27/2018 10:27:08 PM,complete
185665347,38546,Cleburne,TX,12/27/2018 6:42:37 PM,roof
185665375,34313,Overland Park,KS,12/27/2018 6:50:39 PM,complete
185665385,155878,Mansfield,TX,12/27/2018 6:56:11 PM,roof
185665389,118734,Keller,TX,12/27/2018 6:57:04 PM,complete
185665396,34313,Overland Park,KS,12/27/2018 7:01:35 PM,complete
185665397,155878,Prosper,TX,12/27/2018 7:01:44 PM,complete
185665404,35280,Bay City,TX,12/28/2018 7:20:39 PM,complete
185665448,155878,Lago Vista,TX,12/27/2018 7:34:32 PM,roof
185665453,155878,Richardson,TX,12/27/2018 7:38:32 PM,complete
185665454,34313,Overland Park,KS,12/27/2018 7:38:33 PM,complete
185665467,155878,Richardson,TX,12/27/2018 7:43:21 PM,complete
185665469,155878,Eagle Pass,TX,12/27/2018 7:45:43 PM,roof
185665480,34313,Overland Park,KS,12/27/2018 7:49:47 PM,complete
185665488,10859,Tomball,TX,12/27/2018 7:53:59 PM,roof
185665497,34313,Overland Park,KS,12/27/2018 7:59:26 PM,complete
185665499,13571,Omaha,NE,12/27/2018 8:00:04 PM,complete
185665506,132261,Plano,TX,12/27/2018 8:04:52 PM,roof
185665514,10548,Spring,TX,12/27/2018 8:06:13 PM,complete
185665522,34313,Overland Park,KS,12/27/2018 8:13:26 PM,complete
185665525,39212,Richardson,TX,12/27/2018 8:14:14 PM,roof
185665543,34313,Overland Park,KS,12/27/2018 8:22:28 PM,complete
185665544,24329,Sugar Land,TX,12/27/2018 8:22:31 PM,roof
185665560,24128,Lincoln,NE,12/27/2018 8:28:29 PM,roof
185665565,34313,Overland Park,KS,12/27/2018 8:30:47 PM,complete
185665576,34313,Overland Park,KS,12/27/2018 8:37:42 PM,complete
185665586,24329,Sugar Land,TX,12/27/2018 8:43:20 PM,roof
185665612,132261,Plano,TX,12/27/2018 9:00:50 PM,roof
185665624,13856,Princeton,TX,12/27/2018 9:07:25 PM,roof
185665646,150693,Austin,TX,12/27/2018 9:23:27 PM,roof_estimate
185665671,8451,Omaha,NE,12/27/2018 9:39:16 PM,complete
185665699,78052,Dallas,TX,12/30/2018 6:01:12 PM,complete
185665717,155878,Conroe,TX,12/27/2018 10:33:40 PM,roof
185665719,155878,Eagle Pass,TX,12/27/2018 10:35:39 PM,roof
185665725,8423,Seminole,OK,12/27/2018 10:51:25 PM,complete
185665730,155878,Conroe,TX,12/27/2018 10:59:11 PM,roof
185665748,118734,Richland Hills,TX,12/27/2018 11:09:33 PM,roof
185665758,13856,Allen,TX,12/27/2018 11:24:20 PM,roof
185665767,78052,Granbury,TX,12/29/2018 7:43:23 PM,complete
185665777,155878,Grand Prairie,TX,12/31/2018 3:55:58 PM,roof
185665782,35280,Houston,TX,12/28/2018 6:12:03 PM,complete
185665852,78052,Flower Mound,TX,12/29/2018 7:17:41 PM,complete
185665855,78052,Alvarado,TX,12/28/2018 7:25:23 PM,complete
185665857,78052,Carrollton,TX,12/29/2018 8:37:36 PM,complete
185665896,78052,Broken Arrow,OK,12/31/2018 3:00:08 PM,complete
185665919,35280,Houston,TX,12/31/2018 9:10:03 PM,complete
185665952,78052,Denton,TX,12/30/2018 3:37:56 PM,complete
185665991,155878,Leander,TX,12/28/2018 2:09:54 PM,roof
185666023,140688,Bartlesville,OK,12/28/2018 2:28:32 PM,roof
185666032,155878,Lancaster,TX,12/28/2018 2:35:43 PM,roof
185666080,155878,Rowlett,TX,12/28/2018 3:02:47 PM,roof
185666087,155878,Prosper,TX,12/28/2018 3:07:04 PM,complete
185666094,155878,Georgetown,TX,12/28/2018 3:10:11 PM,roof
185666139,78052,Rockwall,TX,12/28/2018 6:04:36 PM,complete
185666143,140688,Choctaw,OK,12/28/2018 3:28:11 PM,complete
185666146,155878,Livingston,TX,12/28/2018 3:29:33 PM,roof
185666153,150693,Austin,TX,12/28/2018 3:32:05 PM,roof_estimate
185666158,122987,Arlington,TX,12/28/2018 3:33:47 PM,complete
185666162,155878,Del Rio,TX,12/28/2018 3:35:35 PM,roof
185666168,8451,Omaha,NE,12/28/2018 3:37:41 PM,complete
185666173,140688,Skiatook,OK,12/28/2018 3:38:50 PM,roof
185666184,155878,Houston,TX,12/28/2018 3:42:16 PM,roof
185666193,155878,New Braunfels,TX,12/28/2018 3:49:02 PM,roof
185666211,155878,Glenn Heights,TX,12/28/2018 3:56:53 PM,roof
185666220,78047,Stilwell,KS,12/28/2018 9:52:52 PM,complete
185666225,78052,Saint Jo,TX,12/28/2018 4:09:17 PM,complete
185666243,155878,Wichita Falls,TX,12/28/2018 4:07:26 PM,complete
185666248,155878,Tulsa,OK,12/28/2018 4:09:46 PM,roof
185666251,78052,Cedar Hill,TX,12/28/2018 4:11:03 PM,complete
185666252,155878,Dallas,TX,12/28/2018 4:12:23 PM,roof
185666258,35280,Spring,TX,12/28/2018 4:16:16 PM,complete
185666274,155878,Conroe,TX,12/28/2018 4:24:31 PM,roof
185666300,151608,Austin,TX,12/28/2018 4:43:07 PM,roof
185666314,155878,Austin,TX,12/28/2018 4:53:14 PM,complete
185666337,155623,Wichita,KS,12/28/2018 5:06:33 PM,roof
185666360,155878,Crowley,TX,12/28/2018 5:19:52 PM,roof
185666364,155878,Eagle Pass,TX,12/28/2018 5:21:01 PM,roof
185666382,155206,Katy,TX,12/28/2018 5:30:58 PM,complete
185666395,123998,Sioux Falls,SD,12/28/2018 5:36:36 PM,complete
185666399,24128,Manhattan,KS,12/28/2018 5:38:37 PM,roof
185666420,24329,Houston,TX,12/28/2018 5:50:35 PM,roof
185666422,106946,Austin,TX,12/28/2018 5:50:48 PM,complete
185666439,106946,Austin,TX,12/28/2018 5:55:47 PM,complete
185666441,106946,Cedar Park,TX,12/28/2018 5:56:40 PM,complete
185666447,155878,Humble,TX,12/28/2018 6:00:06 PM,roof
185666448,35280,Houston,TX,12/28/2018 8:25:33 PM,complete
185666467,132261,Carrollton,TX,12/28/2018 6:08:09 PM,roof
185666488,150693,Hutto,TX,12/28/2018 6:18:50 PM,roof_estimate
185666496,34313,Overland Park,KS,12/28/2018 6:21:14 PM,complete
185666518,139227,Spring,TX,12/28/2018 6:32:55 PM,roof
185666537,155878,Longview,TX,12/28/2018 6:37:55 PM,roof
185666554,150693,Hutto,TX,12/28/2018 6:44:42 PM,roof_estimate
185666588,122726,Columbus,KS,12/28/2018 6:59:30 PM,complete
185666595,132261,Richardson,TX,12/28/2018 7:00:35 PM,roof
185666604,155878,Dallas,TX,12/28/2018 7:03:34 PM,roof
185666613,155878,Plano,TX,12/28/2018 7:08:30 PM,roof
185666617,132261,Prosper,TX,12/28/2018 7:10:05 PM,roof
185666627,155878,Houston,TX,12/28/2018 7:15:53 PM,roof
185666628,155878,Hutto,TX,12/28/2018 7:16:21 PM,roof
185666642,134217,Hutto,TX,12/28/2018 7:21:43 PM,roof
185666650,163222,Coweta,OK,12/28/2018 7:25:53 PM,roof
185666655,134217,Hutto,TX,12/28/2018 7:27:44 PM,roof
185666669,155878,Conroe,TX,12/28/2018 7:38:00 PM,roof
185666681,139227,Spring,TX,12/28/2018 7:46:26 PM,roof
185666683,123998,Sidney,NE,12/28/2018 7:45:26 PM,complete
185666686,149991,Georgetown,TX,12/28/2018 7:47:18 PM,roof
185666687,140688,Welling,OK,12/28/2018 7:48:25 PM,complete
185666741,78052,Plano,TX,12/31/2018 3:02:40 PM,complete
185666749,151782,Celina,TX,12/28/2018 8:29:48 PM,roof
185666755,20533,Reile's Acres,ND,12/28/2018 8:33:08 PM,complete
185666761,10160,Allen,TX,12/28/2018 8:38:47 PM,complete
185666783,22721,Houston,TX,12/28/2018 8:51:39 PM,complete
185666785,118734,Fort Worth,TX,12/28/2018 8:55:52 PM,roof
185666799,78052,Southlake,TX,12/29/2018 3:24:41 PM,complete
185666807,155878,Arlington,TX,12/28/2018 9:34:05 PM,roof
185666848,118734,Fort Worth,TX,12/28/2018 9:36:22 PM,roof
185666856,35280,Houston,TX,12/31/2018 7:09:51 PM,complete
185666867,155878,Cibolo,TX,12/28/2018 9:50:45 PM,roof
185666873,155878,Dallas,TX,12/28/2018 9:56:59 PM,complete
185666887,84383,Owasso,OK,12/28/2018 10:07:44 PM,complete
185666914,78052,Lawton,OK,12/29/2018 6:53:43 PM,complete
185666915,155878,Celina,TX,1/4/2019 6:22:01 PM,roof
185666916,153572,Denton,TX,12/28/2018 10:32:38 PM,roof
185666932,150693,Lakeway,TX,12/28/2018 10:54:47 PM,roof_estimate
185666936,24329,Richmond,TX,12/28/2018 10:56:20 PM,roof
185666952,35280,League City,TX,12/29/2018 7:13:00 PM,complete
185667096,35280,Houston,TX,12/29/2018 10:29:26 PM,complete
185667133,134217,Leander,TX,12/29/2018 3:19:50 PM,roof
185667145,15960,Mayetta,KS,12/29/2018 3:28:53 PM,roof_estimate
185667161,35280,San Antonio,TX,12/31/2018 4:33:31 PM,complete
185667226,44492,Baldwin City,KS,12/29/2018 4:42:39 PM,complete
185667230,78047,Papillion,NE,12/29/2018 4:45:27 PM,complete
185667255,35280,San Antonio,TX,12/29/2018 8:53:53 PM,complete
185667260,24329,Houston,TX,12/29/2018 5:28:31 PM,roof
185667286,150693,Austin,TX,12/29/2018 6:03:11 PM,complete
185667429,166791,Coppell,TX,12/29/2018 8:17:33 PM,roof
185667432,166791,Coppell,TX,12/29/2018 8:21:58 PM,roof
185667436,35280,Houston,TX,1/3/2019 6:48:07 PM,complete
185667440,24329,Katy,TX,12/29/2018 8:31:10 PM,complete
185667443,24078,Haslet,TX,12/29/2018 8:37:31 PM,complete
185667452,78052,Desoto,TX,12/30/2018 7:19:24 PM,complete
185667462,134217,Hutto,TX,12/29/2018 9:06:42 PM,roof
185667480,8395,Millsap,TX,12/29/2018 9:23:18 PM,complete
185667486,150693,Austin,TX,12/29/2018 9:28:18 PM,roof_estimate
185667491,10822,Houston,TX,12/29/2018 9:33:13 PM,roof
185667502,42451,Stroud,OK,12/29/2018 9:49:41 PM,complete
185667512,8395,San Antonio,TX,12/29/2018 10:00:44 PM,complete
185667527,78052,Dallas,TX,12/30/2018 8:04:49 PM,complete
185667532,150693,Austin,TX,12/29/2018 10:33:03 PM,complete
185667567,8395,Tulsa,OK,12/30/2018 12:40:26 AM,complete
185667603,35280,Texas City,TX,1/4/2019 9:03:01 PM,complete
185667770,78052,Dallas,TX,12/30/2018 8:46:24 PM,complete
185667837,78052,Stephenville,TX,12/30/2018 11:16:59 PM,complete
185667846,160455,Dallas,TX,12/30/2018 6:38:09 PM,roof
185667987,35280,San Antonio,TX,12/31/2018 7:00:00 PM,complete
185668079,78052,Tulsa,OK,1/3/2019 5:10:01 PM,complete
185668119,78052,Tyler,TX,1/2/2019 4:19:31 PM,complete
185668129,78052,Paris,TX,12/31/2018 5:34:50 PM,complete
185668135,35280,Austin,TX,12/31/2018 6:41:56 PM,complete
185668273,155878,Garland,TX,12/31/2018 3:12:23 PM,roof
185668311,155878,Waxahachie,TX,12/31/2018 3:38:21 PM,roof
185668329,78052,Dallas,TX,12/31/2018 3:46:04 PM,complete
185668330,140688,Hays,KS,12/31/2018 3:47:24 PM,complete
185668371,155878,Lawton,OK,12/31/2018 4:09:30 PM,roof
185668378,149942,Wagoner,OK,12/31/2018 4:13:26 PM,complete
185668387,155206,Houston,TX,12/31/2018 4:18:37 PM,complete
185668418,33518,David City,NE,12/31/2018 4:29:39 PM,complete
185668478,52588,Thrall,TX,12/31/2018 4:42:48 PM,roof_estimate
185668499,155878,Longview,TX,12/31/2018 4:49:07 PM,roof
185668580,155878,Vernon,TX,12/31/2018 5:07:50 PM,roof
185668629,155878,Irving,TX,12/31/2018 5:26:17 PM,complete
185668638,8451,Omaha,NE,12/31/2018 5:27:41 PM,complete
185668717,155878,Garland,TX,12/31/2018 5:52:09 PM,roof
185668742,101702,Austin,TX,12/31/2018 6:05:53 PM,complete
185668759,8435,Wichita,KS,12/31/2018 6:08:10 PM,complete
185668760,165150,Sioux Falls,SD,12/31/2018 6:08:12 PM,complete
185668773,134217,Taylor,TX,12/31/2018 6:16:55 PM,roof
185668775,151545,Broken Arrow,OK,12/31/2018 6:19:29 PM,roof
185668799,155878,White Oak,TX,12/31/2018 6:35:47 PM,roof
185668833,78052,Sherman,TX,1/1/2019 9:53:44 PM,complete
185668843,155878,Hearne,TX,12/31/2018 6:56:01 PM,complete
185668845,10822,Houston,TX,12/31/2018 6:57:15 PM,roof
185668861,155878,Wolfforth,TX,12/31/2018 7:08:40 PM,roof
185668874,155878,Fort Worth,TX,12/31/2018 7:13:43 PM,roof
185668904,155878,Georgetown,TX,12/31/2018 7:28:00 PM,complete
185668905,35280,Magnolia,TX,1/3/2019 4:59:54 PM,complete
185668927,155878,Van,TX,12/31/2018 7:37:53 PM,roof
185668961,155878,Conroe,TX,12/31/2018 7:59:10 PM,roof
185668984,155878,Prosper,TX,12/31/2018 8:35:22 PM,roof
185669014,155878,Wichita,KS,12/31/2018 8:44:42 PM,roof
185669040,16610,Lincoln,NE,12/31/2018 9:12:51 PM,complete
185669042,16427,Wimberley,TX,12/31/2018 9:13:36 PM,roof
185669067,22721,Houston,TX,12/31/2018 9:45:22 PM,roof
185669093,24329,Cypress,TX,12/31/2018 10:19:46 PM,complete
185669094,78052,Dallas,TX,12/31/2018 10:20:25 PM,complete
185669176,35280,Waco,TX,1/4/2019 10:47:43 PM,complete
185669248,78047,Bellevue,NE,1/25/2019 11:05:14 PM,complete
185669313,35280,Kingwood,TX,1/4/2019 5:59:55 PM,complete
185669327,78052,MOUNT ENTERPRISE,TX,1/3/2019 8:18:30 PM,complete
185669397,139472,Grand Prairie,TX,1/1/2019 3:26:10 PM,roof
185669413,35280,Spring,TX,1/4/2019 4:43:58 PM,complete
185669450,169087,Little Elm,TX,1/1/2019 5:27:30 PM,complete
185669482,78052,Mesquite,TX,1/4/2019 5:13:41 PM,complete
185669488,35280,Spring,TX,1/3/2019 4:57:50 PM,complete
185669493,35280,Seguin,TX,1/4/2019 6:55:30 PM,complete
185669533,35280,HOUSTON,TX,1/4/2019 7:55:47 PM,complete
185669551,8395,Topeka,KS,1/1/2019 7:59:59 PM,complete
185669556,8395,Geneva,NE,1/1/2019 8:04:30 PM,complete
185669572,8395,Houston,TX,1/1/2019 8:27:36 PM,complete
185669592,167250,Houston,TX,1/1/2019 9:08:34 PM,complete
185669663,78052,Lewisville,TX,1/4/2019 7:53:27 PM,complete
185669739,35280,Houston,TX,1/5/2019 9:24:07 PM,complete
185669745,78052,Terrell,TX,1/5/2019 4:59:24 PM,complete
185669779,35280,Cypress,TX,1/5/2019 5:00:11 PM,complete
185669792,35280,Galena Park,TX,1/5/2019 10:07:01 PM,complete
185669946,78052,Haltom City,TX,1/2/2019 2:44:24 PM,complete
185670001,78052,Fairfield,TX,1/12/2019 5:53:43 PM,complete
185670004,155878,Omaha,NE,1/2/2019 3:13:26 PM,complete
185670026,155878,Tomball,TX,1/2/2019 3:20:41 PM,roof
185670040,126418,Broken Arrow,OK,1/2/2019 3:27:42 PM,roof_estimate
185670112,155878,Wichita,KS,1/2/2019 3:52:10 PM,roof
185670118,140688,Collinsville,OK,1/2/2019 3:52:55 PM,roof
185670186,155878,Prosper,TX,1/2/2019 4:22:31 PM,roof
185670234,126418,Glenpool,OK,1/2/2019 4:45:16 PM,roof_estimate
185670263,155878,Shawnee,OK,1/2/2019 4:54:28 PM,complete
185670306,107694,Rapid City,SD,1/2/2019 5:13:20 PM,complete
185670333,155878,Weatherford,TX,1/2/2019 5:22:20 PM,complete
185670336,107694,Rapid City,SD,1/2/2019 5:23:17 PM,roof
185670346,8435,Wichita,KS,1/2/2019 5:27:08 PM,complete
185670447,118734,Dallas,TX,1/2/2019 6:08:28 PM,roof
185670464,35280,Katy,TX,1/2/2019 9:13:42 PM,complete
185670500,35280,San Antonio,TX,1/4/2019 9:36:10 PM,complete
185670505,160956,Rockport,TX,1/2/2019 6:30:36 PM,roof
185670530,78052,Norman,OK,1/2/2019 6:41:30 PM,complete
185670553,35280,Missouri City,TX,1/3/2019 4:35:47 PM,complete
185670614,155878,Lansing,KS,1/2/2019 7:08:01 PM,roof
185670630,78052,KINGSTON,OK,1/3/2019 9:29:27 PM,complete
185670653,78052,Euless,TX,1/3/2019 6:00:16 PM,complete
185670671,160126,Russell,KS,1/2/2019 7:28:41 PM,complete
185670678,167352,Houston,TX,1/2/2019 7:30:32 PM,complete
185670690,155878,Lenexa,KS,1/2/2019 7:39:52 PM,roof
185670730,42003,Flandreau,SD,1/2/2019 7:58:35 PM,complete
185670737,134217,Cedar Park,TX,1/2/2019 8:00:33 PM,roof
185670756,23198,Harper,KS,1/2/2019 8:09:26 PM,complete
185670767,8395,Holyrood,KS,1/2/2019 8:13:10 PM,complete
185670780,155878,Plano,TX,1/2/2019 8:18:43 PM,complete
185670808,149942,Muskogee,OK,1/2/2019 8:31:54 PM,roof
185670871,140688,Midwest City,OK,1/2/2019 9:08:32 PM,complete
185670907,124566,Riverton,KS,1/2/2019 9:28:49 PM,roof
185670914,140266,Katy,TX,1/2/2019 9:33:26 PM,complete
185670917,140688,Oklahoma City,OK,1/2/2019 9:37:09 PM,roof
185670983,126418,Tulsa,OK,1/2/2019 10:06:47 PM,roof
185670997,155623,Otis,KS,1/2/2019 10:18:27 PM,roof
185671035,8395,Killeen,TX,1/2/2019 10:57:50 PM,complete
185671037,144857,Fort Worth,TX,1/2/2019 11:00:30 PM,roof
185671055,169326,Moore,OK,1/2/2019 11:17:43 PM,complete
185671088,35280,Sugar Land,TX,1/3/2019 4:46:35 PM,complete
185671180,78052,TULSA,OK,1/11/2019 4:52:42 PM,complete
185671294,75041,San Antonio,TX,1/3/2019 2:22:42 PM,roof
185671313,155878,Independence,KS,1/3/2019 2:31:21 PM,roof
